sessionId,Session,Time,Club,Shot,Ball (m/s),Club (m/s),Smash,Carry (m),Total (m),Spin (rpm),Sidespin (rpm),Spin estimated,Height (m),Time (s),AOA (*),Spin Loft (*),Spin Axis (*),Lateral (m),Curve (m),Shape,Launch H(*),Launch V (*),Mode
5530233,2022-10-23 22:09:11,2022-10-23T22:15:33Z,Pitching Wedge,12,49.901,39.639,1.2589,128.451,127.684,7832,-697,0,38.249,6.6372,-7.395,51.5087,-5.1057,-5.0053,-3.3467,-0.775,26.913,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:16:08Z,Pitching Wedge,13,46.718,40.931,1.1414,117.755,116.912,8391,-861,0,33.8905,6.244,-6.512,50.7229,-5.8893,-4.0249,-3.3692,-0.363,27.236,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:16:31Z,Pitching Wedge,14,49.299,41.463,1.189,129.907,129.559,6998,-224,1,37.0899,6.5522,-6.783,50.2722,-1.8341,-2.7526,-1.1646,-0.734,26.796,straight,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:17:03Z,Pitching Wedge,15,48.171,41.596,1.1581,126.209,126.252,5907,-1381,0,40.5283,6.6853,-11.397,65.4286,-13.5187,-10.4459,-8.0592,-1.127,31.42,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:17:22Z,Pitching Wedge,16,49.874,42.068,1.1856,138.456,139.312,4920,-411,1,40.72,6.7965,-7.793,55.8844,-4.7917,-5.9809,-3.0031,-1.257,29.448,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:18:48Z,Pitching Wedge,18,49.696,40.712,1.2207,135.013,135.508,5105,-152,1,42.4386,6.8801,-5.907,55.0917,-1.7061,5.4062,-1.0643,2.724,30.894,straight,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:19:21Z,Pitching Wedge,19,48.94,40.429,1.2105,123.745,122.974,7436,-68,0,40.271,6.7088,-5.088,52.2047,-0.5239,4.7887,-0.3275,2.337,29.795,straight,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:20:27Z,Pitching Wedge,20,46.973,40.184,1.1689,127.588,128.513,4771,-451,1,38.6411,6.5446,-8.216,59.6834,-5.4238,2.3233,-2.9717,2.343,31.532,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:21:26Z,Pitching Wedge,21,47.383,40.682,1.1647,126.663,126.884,6096,-524,1,35.6778,6.3875,-7.965,54.0898,-4.9307,1.4122,-2.8479,1.896,28.072,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:22:12Z,Pitching Wedge,22,48.253,40.659,1.1868,121.296,120.417,7883,238,0,38.6798,6.5887,-6.294,53.1032,1.73,6.7082,1.0557,2.64,29.178,straight,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:22:46Z,Pitching Wedge,23,49.137,41.772,1.1763,127.972,127.368,7763,-525,1,35.4156,6.4425,-7.137,49.0052,-3.8774,-2.6832,-2.4599,-0.13,25.547,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:23:13Z,Pitching Wedge,24,47.694,41.337,1.1538,125.102,124.709,7881,-683,0,30.6583,6.0848,-5.67,43.2428,-4.9713,-4.1674,-2.9458,-0.595,23.406,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:23:38Z,Pitching Wedge,25,48.022,39.53,1.2148,128.585,128.855,5748,93,1,38.0031,6.5555,-6.423,53.5426,0.9269,6.0101,0.5465,2.402,29.352,straight,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:24:03Z,Pitching Wedge,26,42.636,35.746,1.1927,109.406,109.315,7722,118,1,24.8954,5.4609,-8.783,49.5029,0.8755,2.2405,0.3999,0.931,24.293,straight,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:24:52Z,Pitching Wedge,28,48.718,40.532,1.202,127.537,126.981,8243,-817,0,31.407,6.1758,-6.998,44.7417,-5.6878,-4.9341,-3.5353,-0.653,22.792,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:25:38Z,Pitching Wedge,30,47.563,40.219,1.1826,122.231,121.517,8287,-679,0,32.7704,6.2126,-6.057,46.9154,-4.6993,-3.2862,-2.7889,-0.266,25.204,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:26:01Z,Pitching Wedge,31,47.497,42.212,1.1252,123.962,123.831,6464,-1182,0,37.4611,6.4862,-9.64,59.4887,-10.5347,-11.2664,-6.1521,-2.407,29.59,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:27:19Z,Pitching Wedge,32,49.885,41.931,1.1897,126.004,124.997,8440,-391,0,38.6398,6.6584,-6.287,50.1142,-2.6553,-2.8201,-1.7419,-0.524,27.171,straight,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:28:31Z,6 Iron,33,63.331,44.324,1.4288,195.292,197.224,4917,-1174,1,38.7322,7.2569,-4.655,30.7146,-13.813,-29.3445,-13.1318,-4.801,17.339,pull/draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:29:14Z,6 Iron,34,59.95,43.678,1.3725,180.535,181.932,5236,-99,0,36.5682,7.013,-5.809,32.4835,-1.0832,2.1961,-0.947,0.982,17.776,straight,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:30:06Z,6 Iron,35,60.302,43.145,1.3977,178.248,179.152,5743,-502,1,39.2374,7.1769,-5.09,32.9398,-5.0138,-6.5102,-4.5283,-0.666,18.659,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:30:58Z,6 Iron,36,62.767,43.755,1.4345,187.546,188.338,5497,-61,0,44.1812,7.5565,-4.815,34.204,-0.6358,2.1003,-0.6154,0.804,19.698,straight,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:31:39Z,6 Iron,37,57.962,44.325,1.3077,171.554,178.748,4035,-1772,1,17.5937,5.3505,-4.102,20.3991,-26.0444,-26.7708,-16.7412,-3.397,10.774,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:32:11Z,6 Iron,38,60.561,43.077,1.4059,182.568,184.032,5351,-1306,1,35.1597,6.9288,-4.119,28.8643,-14.1245,-20.6014,-12.5361,-2.56,16.841,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:32:47Z,6 Iron,39,59.281,43.435,1.3648,174.879,175.976,5770,-1309,1,37.2951,7.0033,-7.595,38.4608,-13.1115,-13.8176,-11.4839,-0.789,18.491,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:33:20Z,6 Iron,40,60.237,43.419,1.3873,183.98,185.827,4745,-292,0,39.4545,7.1926,-6.658,37.4151,-3.5274,0.8683,-3.0948,1.214,19.5,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:35:15Z,6 Iron,42,62.285,43.373,1.436,187.712,188.943,5415,-556,1,40.0137,7.3066,-5.866,33.1927,-5.8927,-10.5308,-5.5645,-1.529,17.986,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:37:12Z,Pitching Wedge,44,50.559,41.745,1.2111,124.4,123.157,8857,-494,0,41.5244,6.8425,-3.978,48.9111,-3.1971,-4.4364,-2.1486,-1.084,28.665,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:37:53Z,Pitching Wedge,45,53.274,42.699,1.2477,134.859,133.818,8045,-1428,0,45.2007,7.1398,-6.528,52.8015,-10.2233,-11.8648,-7.6254,-1.832,28.304,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:38:27Z,Pitching Wedge,46,49.218,39.733,1.2387,133.833,134.289,5390,304,1,39.9332,6.7209,-6.711,54.2287,3.2329,8.4713,1.994,2.757,29.481,fade,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:40:52Z,Pitching Wedge,50,48.55,40.963,1.1852,125.235,124.531,7980,-421,1,35.0732,6.3968,-5.177,46.6194,-3.0241,1.1925,-1.8731,1.371,25.939,straight,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:41:27Z,Pitching Wedge,51,50.643,41.398,1.2233,138.147,138.553,5279,-452,1,42.8441,6.9432,-5.413,53.1645,-4.9115,-4.0761,-3.2043,-0.392,30.011,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:44:11Z,7 Iron,53,58.317,42.789,1.3629,172.153,173.215,5412,-871,0,39.86,7.1216,-4.889,36.8864,-9.2604,-15.3551,-7.8853,-2.513,20.724,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:44:50Z,7 Iron,54,56.827,42.441,1.339,163.81,164.435,5950,-671,1,38.5374,6.9812,-4.224,35.3713,-6.4742,-4.6049,-5.3185,0.228,20.76,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:47:14Z,7 Iron,57,55.744,42.507,1.3114,161.306,162.39,5926,-1992,1,35.0673,6.6923,-3.74,35.3579,-19.6395,-28.3588,-15.5215,-4.631,20.006,pull/draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:48:58Z,7 Iron,59,55.648,42.07,1.3227,169.424,171.99,4317,-1210,0,34.5724,6.6654,-5.287,38.9534,-16.2772,-19.3203,-12.1123,-2.468,20.702,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:49:38Z,7 Iron,60,57.635,40.171,1.4347,165.359,165.754,6043,-357,0,40.8464,7.1464,-7.423,42.6266,-3.3865,-1.5034,-2.8678,0.452,21.396,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:50:24Z,7 Iron,61,58.235,41.888,1.3903,170.612,171.548,5608,-1584,0,40.5113,7.1308,-4.16,37.879,-16.4057,-24.0021,-14.0713,-3.384,21.282,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:51:26Z,7 Iron,62,56.401,41.927,1.3452,163.776,164.856,6007,-1899,1,33.4261,6.6244,-5.777,35.9581,-18.4289,-24.4082,-14.762,-3.426,18.425,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:51:55Z,7 Iron,63,56.418,41.893,1.3467,158.049,158.045,6721,-155,1,39.1855,6.9917,-7.363,41.821,-1.3213,-4.5862,-1.0857,-1.287,21.09,straight,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:53:00Z,7 Iron,64,57.239,42.936,1.3331,164.815,165.518,6338,-680,0,34.6292,6.7654,-7.02,35.2489,-6.1585,-7.5565,-5.089,-0.88,17.912,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:53:43Z,7 Iron,65,53.872,40.466,1.3313,162.054,164.351,4358,-290,0,34.0293,6.5836,-5.482,38.8418,-3.8149,-1.766,-2.6741,0.296,21.405,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:54:14Z,7 Iron,66,55.664,41.941,1.3272,161.436,162.571,5974,-886,1,27.6794,6.2419,-6.036,28.6048,-8.5289,-10.7026,-6.4202,-1.548,15.176,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:54:41Z,7 Iron,67,58.556,42.75,1.3697,188.736,193.391,3020,-605,0,33.8215,6.6915,-5.98,36.8747,-11.5555,-13.4273,-8.5591,-1.506,19.448,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:55:29Z,7 Iron,68,58.506,43.34,1.3499,168.063,168.384,5868,-204,0,44.031,7.3577,-4.922,40.0345,-1.9921,1.0749,-1.7338,0.933,22.616,straight,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:56:09Z,7 Iron,69,52.502,41.53,1.2642,148.209,148.9,5943,-109,0,35.2972,6.6033,-6.211,42.1683,-1.0507,6.1822,-0.7418,2.643,22.419,straight,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:56:41Z,7 Iron,70,53.384,40.736,1.3105,150.502,151.113,6368,-951,0,33.6293,6.5305,-5.826,38.0253,-8.5882,-7.4184,-6.2751,-0.465,20.417,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:57:11Z,7 Iron,71,56.485,43.434,1.3005,160.386,160.79,6705,-117,0,34.2507,6.7086,-6.886,34.936,-0.9998,6.3381,-0.8111,2.527,18.014,straight,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:57:37Z,7 Iron,72,59.008,42.602,1.3851,168.852,169.051,6194,-870,0,43.2012,7.3241,-7.181,43.075,-8.0739,-14.2466,-7.1709,-2.419,21.645,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:59:26Z,Pitching Wedge,74,48.142,39.883,1.2071,124.249,123.509,8521,-248,0,32.0465,6.1945,-7.292,46.6661,-1.6677,-2.1543,-1.0142,-0.547,23.88,straight,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T22:59:52Z,Pitching Wedge,75,50.509,40.147,1.2581,128.495,127.59,7967,-1065,0,40.6582,6.7902,-4.251,48.5875,-7.6816,-9.698,-5.1666,-2.045,27.98,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T23:00:29Z,Pitching Wedge,76,49.602,40.022,1.2394,134.262,134.46,6031,-664,1,38.0307,6.6257,-6.48,51.0008,-6.3203,-8.6016,-4.0172,-1.995,27.432,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T23:01:12Z,Pitching Wedge,77,49.331,42.377,1.1641,133.437,133.853,5314,-739,1,41.3595,6.7988,-5.829,54.7964,-7.9929,-5.2088,-4.9457,-0.15,30.513,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T23:01:42Z,Pitching Wedge,78,50.859,40.295,1.2622,126.081,125.015,7976,-360,0,43.8011,6.9741,-3.079,49.7777,-2.5869,-3.1334,-1.7483,-0.655,30.158,straight,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T23:02:15Z,Pitching Wedge,79,49.054,40.851,1.2008,122.307,121.189,8892,-232,0,37.5701,6.564,-5.793,49.5328,-1.4951,2.3165,-0.9484,1.5,27.297,straight,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T23:02:50Z,Pitching Wedge,80,51.654,40.264,1.2829,140.602,140.565,7298,-1312,0,33.0982,6.4082,-6.401,41.2417,-10.3554,-14.375,-7.2042,-2.952,21.342,draw,ShortIndoor
5530233,2022-10-23 22:09:11,2022-10-23T23:03:20Z,Pitching Wedge,81,48.542,39.272,1.236,124.064,123.199,8559,-635,0,34.3626,6.3533,-6.477,47.691,-4.2544,-1.6339,-2.6413,0.445,25.317,draw,ShortIndoor
5529914,2022-10-22 00:51:32,2022-10-22T00:52:04Z,Lob Wedge,1,17.724,16.407,1.0803,27.4251,31.8272,3714,0,1,4.6347,2.0947,-,-,0,-0.9612,0,-2.134,30.623,straight,ShortIndoor
5529914,2022-10-22 00:51:32,2022-10-22T00:52:29Z,Lob Wedge,2,17.879,18.987,0.9416,26.6571,30.3001,5670,-860,1,4.0219,1.9821,-8.639,54.6447,-8.7231,-1.5069,-0.248,-2.854,27.534,straight,ShortIndoor
5529914,2022-10-22 00:51:32,2022-10-22T00:52:54Z,Lob Wedge,3,18.935,17.515,1.0811,30.3832,33.9455,5382,-590,0,4.9847,2.209,-5.42,51.8337,-6.2932,-0.634,-0.2265,-0.844,29.051,straight,ShortIndoor
5529914,2022-10-22 00:51:32,2022-10-22T00:53:18Z,Lob Wedge,4,18.381,17.669,1.0403,29.3309,32.7047,4949,-355,1,5.1715,2.2301,-3.351,51.5489,-4.1128,-0.0918,-0.137,-0.025,31.027,straight,ShortIndoor
5529914,2022-10-22 00:51:32,2022-10-22T00:53:43Z,Lob Wedge,5,15.817,16.433,0.9625,21.1209,24.7703,5093,-2,0,3.1336,1.7189,-8.479,54.215,-0.0225,-0.0558,0.0004,-0.305,27.749,straight,ShortIndoor
5529914,2022-10-22 00:51:32,2022-10-22T00:54:37Z,Lob Wedge,6,16.534,17.625,0.9381,23.6227,26.8182,5546,-694,1,3.8638,1.9013,-7.101,54.4265,-7.1878,0.1298,-0.1645,0.578,29.042,straight,ShortIndoor
5529914,2022-10-22 00:51:32,2022-10-22T00:55:02Z,Lob Wedge,7,15.539,16.738,0.9284,19.3279,23.1951,5526,-735,0,2.5058,1.5444,-9.379,51.6094,-7.6433,-0.6132,-0.1167,-1.653,24.849,straight,ShortIndoor
5529914,2022-10-22 00:51:32,2022-10-22T00:55:26Z,Lob Wedge,8,17.415,18.164,0.9588,25.1716,29.4562,4881,-386,1,3.6478,1.8767,-5.146,48.1167,-4.5355,-1.3382,-0.109,-2.984,26.924,straight,ShortIndoor
5529914,2022-10-22 00:51:32,2022-10-22T00:55:50Z,Lob Wedge,9,15.647,16.449,0.9512,20.296,24.2337,4950,-390,1,2.8485,1.6404,-8.983,53.5045,-4.5185,0.0044,0.0732,-0.018,26.679,straight,ShortIndoor
5529914,2022-10-22 00:51:32,2022-10-22T00:56:11Z,Lob Wedge,10,18.656,17.832,1.0462,29.3131,33.1518,5206,-546,0,4.6262,2.1286,-6.308,52.1778,-6.0194,-1.2116,-0.1991,-2.107,28.404,straight,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:43:25Z,Pitching Wedge,1,45.436,38.194,1.1896,120.752,121.083,6335,-277,1,31.1688,6.0203,-7.865,51.8649,-2.5061,3.0856,-1.3174,2.04,26.765,straight,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:45:37Z,Pitching Wedge,2,45.226,35.986,1.2568,120.387,120.907,7151,1032,1,22.5553,5.3877,-8.679,42.0035,8.2966,12.694,4.1797,4.009,19.594,push/fade,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:46:07Z,Pitching Wedge,3,47.907,39.255,1.2204,124.915,124.482,7339,-407,1,34.847,6.3562,-6.268,49.2998,-3.179,-0.2952,-1.9047,0.686,26.634,straight,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:47:10Z,Pitching Wedge,4,47.928,37.581,1.2753,118.451,117.336,8853,522,0,37.0227,6.484,-5.894,51.2887,3.3801,7.0999,2.0402,2.386,28.331,fade,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:48:09Z,Pitching Wedge,5,46.825,37.473,1.2496,119.337,118.52,8863,162,0,30.7832,6.0589,-7.261,47.3058,1.0473,6.3853,0.6006,2.723,24.346,straight,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:48:56Z,Pitching Wedge,6,46.736,39.477,1.1839,118.025,117.086,9316,673,0,30.6536,6.0486,-6.023,45.5119,4.1426,5.9103,2.3711,1.658,24.322,fade,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:49:48Z,Pitching Wedge,7,47.076,39.1,1.204,124.899,124.874,7162,914,1,30.7843,6.064,-10.532,52.5878,7.3314,11.7336,4.204,3.394,24.365,fade,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:50:41Z,Pitching Wedge,8,47.017,39.089,1.2028,126.504,126.898,6047,86,1,33.7924,6.2593,-7.396,51.6243,0.8148,5.6549,0.4606,2.299,27.098,straight,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:51:21Z,Pitching Wedge,9,47.578,38.289,1.2426,128.158,128.56,5767,162,1,36.2029,6.4307,-5.838,51.3323,1.6096,6.7686,0.9304,2.552,28.453,straight,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:52:17Z,Pitching Wedge,10,50.265,37.871,1.3273,137.833,138.184,5896,-273,1,37.8222,6.6472,-6.998,50.2047,-2.6537,-0.377,-1.7274,0.504,26.52,straight,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:53:02Z,Pitching Wedge,11,45.178,40.266,1.122,119.59,119.905,6422,-931,1,30.8688,5.9842,-9.401,54.8147,-8.3345,-3.2162,-4.3367,0.47,26.911,draw,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:53:46Z,Pitching Wedge,12,47.768,38.818,1.2306,124.481,124.074,7233,-133,1,35.1105,6.3668,-5.577,48.8018,-1.0536,-0.7113,-0.6267,-0.096,27.029,straight,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:54:35Z,Pitching Wedge,13,47.064,39.519,1.1909,127.037,127.6,5541,771,1,36.0671,6.3954,-7.055,54.5144,7.9971,15.6084,4.4996,4.959,29.093,push/fade,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:55:30Z,7 Iron,14,58.999,41.632,1.4172,172.469,173.189,5817,78,1,39.7904,7.15,-6.809,38.1522,0.7682,6.4854,0.6725,1.897,19.775,straight,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:56:11Z,7 Iron,15,54.162,39.257,1.3797,156.406,157.424,5768,290,0,32.4149,6.4986,-6.105,35.7798,2.8818,12.4035,2.1207,3.722,19.214,push,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:57:02Z,7 Iron,16,54.186,40.181,1.3485,154.744,155.591,6087,448,1,33.6042,6.5709,-7.6,39.8215,4.2204,14.5343,3.147,4.175,19.775,push/fade,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:57:43Z,7 Iron,17,56.687,42.117,1.3459,164.561,165.481,5881,494,1,35.9361,6.8241,-6.011,35.8913,4.8178,15.5998,3.9043,4.028,19.312,push/fade,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:58:45Z,7 Iron,18,57.545,41.487,1.3871,167.337,168.132,5839,-589,0,38.1381,6.9898,-7.324,39.8007,-5.7887,0.5395,-4.8442,1.797,19.979,draw,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T19:59:23Z,7 Iron,19,54.403,41.413,1.3137,149.444,149.44,7884,1369,0,29.5221,6.2919,-10.653,39.6871,9.9987,20.3387,7.5579,4.872,16.326,push/fade,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T20:00:11Z,7 Iron,20,56.435,41.325,1.3656,163.572,164.504,5893,847,1,35.9609,6.8095,-8.431,41.4643,8.2635,19.1077,6.6543,4.33,19.574,push/fade,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T20:00:57Z,7 Iron,21,55.504,41.977,1.3222,158.142,158.716,6309,-769,1,35.4755,6.7376,-6.955,38.8246,-7.0011,-5.8209,-5.5104,-0.159,19.79,draw,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T20:01:35Z,7 Iron,22,58.237,42.769,1.3617,172.031,173.094,5315,705,1,40.579,7.1595,-9.716,46.6015,7.621,20.7753,6.4749,4.733,21.18,push/fade,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T20:02:22Z,7 Iron,23,58.054,42.661,1.3608,171.898,173.163,5380,-1178,0,38.3648,7.0144,-4.883,36.3033,-12.6466,-18.6931,-10.6558,-2.73,20.158,draw,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T20:02:58Z,7 Iron,24,51.651,42.347,1.2197,147.387,148.42,5740,71,0,30.5935,6.2689,-6.201,37.6897,0.7087,7.7542,0.4741,2.784,20.144,straight,ShortIndoor
5530251,2022-10-16 19:42:46,2022-10-16T20:03:35Z,7 Iron,25,57.987,41.933,1.3828,167.93,168.508,5828,49,1,40.8272,7.1628,-5.048,37.4102,0.4817,3.6941,0.4108,1.078,21.153,straight,ShortIndoor
5510486,2022-10-15 23:07:26,2022-10-15T23:09:10Z,Pitching Wedge,1,38.942,33.775,1.153,97.0656,97.1107,7282,221,1,23.5365,5.1878,-7.466,52.8868,1.739,2.7401,0.6398,1.224,27.861,straight,ShortIndoor
5510486,2022-10-15 23:07:26,2022-10-15T23:09:46Z,Pitching Wedge,2,41.49,33.978,1.2211,106.159,106.228,7268,-342,1,25.348,5.4376,-7.776,50.7759,-2.6971,-5.3959,-1.157,-2.288,26.123,straight,ShortIndoor
5510486,2022-10-15 23:07:26,2022-10-15T23:10:34Z,Pitching Wedge,3,44.629,35.257,1.2658,116.56,116.578,6999,-343,0,29.4869,5.8721,-7.837,50.9417,-2.8089,-5.0909,-1.4288,-1.827,26.17,straight,ShortIndoor
5510486,2022-10-15 23:07:26,2022-10-15T23:11:34Z,Pitching Wedge,4,45.549,37.59,1.2117,116.154,115.556,7907,460,0,31.8494,6.0669,-5.946,49.3147,3.335,4.0593,1.797,1.101,26.961,fade,ShortIndoor
5510486,2022-10-15 23:07:26,2022-10-15T23:12:27Z,Pitching Wedge,5,47.798,38.815,1.2314,119.449,118.442,8614,293,0,36.1705,6.4292,-8.274,53.9532,1.949,4.9896,1.1698,1.819,27.762,straight,ShortIndoor
5510486,2022-10-15 23:07:26,2022-10-15T23:13:13Z,Pitching Wedge,6,49.168,39.854,1.2337,128.245,127.746,7223,-136,0,37.5237,6.5684,-6.23,50.1353,-1.0788,-2.9842,-0.6823,-1.05,27.267,straight,ShortIndoor
5510486,2022-10-15 23:07:26,2022-10-15T23:14:08Z,Pitching Wedge,7,46.147,38.743,1.1911,118.034,117.44,7820,0,1,32.7702,6.1519,-6.462,50.086,0,1.9514,0,0.924,27.007,straight,ShortIndoor
5510486,2022-10-15 23:07:26,2022-10-15T23:15:32Z,Pitching Wedge,8,47.571,40.251,1.1819,128.2,128.567,5928,507,1,35.3067,6.3755,-7.623,53.0497,4.9057,3.0844,2.8437,0.079,27.721,fade,ShortIndoor
5510486,2022-10-15 23:07:26,2022-10-15T23:16:18Z,Pitching Wedge,9,46.907,39.257,1.1949,118.034,117.136,8547,733,0,34.0603,6.2633,-6.298,50.1355,4.9195,4.9514,2.8392,1.004,27.103,fade,ShortIndoor
5510486,2022-10-15 23:07:26,2022-10-15T23:17:06Z,Pitching Wedge,10,47.866,39.026,1.2265,120.546,119.677,8034,109,0,37.105,6.4843,-5.768,51.2838,0.7773,-0.1137,0.4665,-0.3,28.499,straight,ShortIndoor
5510486,2022-10-15 23:07:26,2022-10-15T23:18:05Z,Pitching Wedge,11,49.336,40.891,1.2065,124.463,123.505,8245,621,0,38.6157,6.6315,-8.783,54.9888,4.3193,4.2273,2.7662,0.648,27.878,fade,ShortIndoor
5510486,2022-10-15 23:07:26,2022-10-15T23:19:03Z,Pitching Wedge,12,48.834,39.412,1.2391,121.023,120.02,8038,538,0,40.4891,6.7119,-7.171,55.8939,3.8378,7.3492,2.3932,2.328,30.114,fade,ShortIndoor
5510486,2022-10-15 23:07:26,2022-10-15T23:20:50Z,Pitching Wedge,13,43.104,39.172,1.1004,112.583,113.098,7035,2464,1,25.6645,5.5034,-6.927,50.5669,20.5008,33.443,9.6306,12.336,25.029,push/fade,ShortIndoor
5510486,2022-10-15 23:07:26,2022-10-15T23:22:27Z,Pitching Wedge,14,47.901,38.009,1.2603,123.29,122.703,7498,-777,0,36.1745,6.4307,-7.473,52.9446,-5.9478,-8.6215,-3.5702,-2.371,27.752,draw,ShortIndoor
5510486,2022-10-15 23:07:26,2022-10-15T23:23:30Z,Pitching Wedge,15,46.427,40.573,1.1443,120.259,119.819,7653,77,0,31.84,6.1063,-8.345,51.2302,0.5765,1.8776,0.3229,0.716,25.887,straight,ShortIndoor
5510486,2022-10-15 23:07:26,2022-10-15T23:23:57Z,Pitching Wedge,16,44.238,36.015,1.2283,115.907,116.099,6595,103,1,29.8895,5.8818,-6.956,50.9551,0.8948,-0.1651,0.4443,-0.322,27.09,straight,ShortIndoor
5510486,2022-10-15 23:07:26,2022-10-15T23:24:39Z,Pitching Wedge,17,44.867,38.618,1.1618,116.599,116.451,8167,-261,1,24.4879,5.5306,-8.584,44.7094,-1.8313,-4.2918,-0.932,-1.677,21.31,straight,ShortIndoor
